0,1,95,10,10,1,0,0,0,0,0,0,0,6.6451,16,256,1,0,119,12,1,34,89826,1,0,0,0,0,0,1,769,0,36,1,1
0,1,102,10,10,1,0,0,0,0,0,0,0,6.3835,6,36,1,0,121,12,1,24,90339,0,0,0,0,0,0,1,592,0,26,1,1
1,1,145,12,12,1,0,0,0,0,0,0,0,7.3544,12,144,1,0,127,16,1,34,3.6747e+05,1,0,0,0,0,0,1,1563,0,50,1,1
1,1,114,11,11,1,0,0,0,0,0,0,0,6.6516,6,36,1,0,129,16,1,28,3.8017e+05,1,0,0,0,0,0,1,774,0,35,1,1
0,1,113,9,8,1,0,0,0,0,0,0,0,6.3969,8,64,1,1,131,12,1,26,3.8017e+05,1,0,0,0,0,0,1,600,0,35,1,0
1,1,93,12,8,1,0,0,0,0,0,0,0,6.3456,12,144,1,0,135,13,1,31,4.9664e+05,1,0,0,0,0,0,1,570,0,40,5,1
1,1,119,12,12,1,0,0,0,0,0,0,0,6.2879,7,49,1,0,137,15,1,28,3.8017e+05,1,0,0,0,0,0,1,538,0,37,2,0
0,1,108,9,12,1,0,0,0,0,0,0,0,6.4409,7,49,1,0,138,12,1,25,3.6957e+05,0,0,0,0,0,0,1,627,0,35,6,1
0,1,72,11,6,1,0,0,0,0,0,0,0,6.3008,8,64,1,0,141,12,1,26,3.8017e+05,1,0,0,0,0,0,1,545,0,26,1,1
0,1,86,9,12,1,0,0,0,0,0,0,0,6.3561,7,49,1,0,142,12,1,25,3.6957e+05,1,0,0,0,0,0,1,576,0,34,1,1
1,1,123,12,14,1,0,0,0,0,0,0,0,6.5511,3,9,1,0,144,16,1,25,90339,1,0,0,0,0,0,1,700,0,42,1,1
1,1,103,12,12,1,0,0,0,0,0,0,0,6.6695,6,36,1,0,147,16,1,28,3.6777e+05,1,0,0,0,0,0,1,788,0,38,1,1
1,1,101,12,12,1,0,0,0,0,0,0,0,6.9197,4,16,1,0,148,17,1,27,3.6777e+05,1,0,0,0,0,0,1,1012,0,42,1,1
1,1,105,16,12,1,0,0,0,0,0,0,0,6.3986,9,81,1,0,150,14,1,29,4.8045e+05,1,0,0,0,0,0,1,601,1,41,6,1
0,1,95,12,10,1,0,0,0,0,0,0,0,6.2146,8,64,1,0,156,12,1,26,3.6777e+05,1,0,0,0,0,0,1,500,0,33,1,1
0,1,98,6,8,1,0,0,0,0,0,0,0,6.3099,14,196,1,0,157,11,1,31,4.8045e+05,1,0,0,0,0,0,1,550,0,41,1,1
1,1,115,8,8,1,0,0,0,0,0,0,0,6.697,7,49,1,1,159,18,1,31,4.8045e+05,1,0,0,0,0,0,1,810,0,39,4,0
1,1,132,10,9,1,0,0,0,0,0,0,0,6.4378,3,9,1,0,168,16,1,25,3.6957e+05,1,0,0,0,0,0,1,625,1,35,1,1
1,1,106,12,16,1,0,0,0,0,0,0,0,6.3767,4,16,1,0,169,14,1,24,3.6957e+05,1,0,0,0,0,0,1,588,1,33,1,1
1,1,113,12,12,1,0,0,0,0,0,0,0,5.9269,6,36,1,0,170,14,1,26,3.8017e+05,1,0,0,0,0,0,1,375,1,28,1,1
1,1,102,11,14,1,0,0,0,0,0,0,0,6.7056,7,49,1,1,173,16,1,29,4.9664e+05,1,0,0,0,0,0,0,817,0,43,6,1
1,1,91,12,15,1,0,0,0,0,0,0,0,6.7627,10,100,1,0,175,14,1,30,4.9664e+05,1,0,0,0,0,0,1,865,0,32,1,1
1,1,104,12,12,1,0,0,0,0,0,0,0,5.8579,7,49,1,1,176,15,1,28,3.8017e+05,1,0,0,0,0,0,0,350,0,30,1,1
1,1,97,16,16,1,0,0,0,0,0,0,0,6.2246,13,169,1,1,178,13,1,32,3.6747e+05,0,0,1,0,0,0,1,505,0,43,1,1
1,1,125,13,12,1,0,0,0,0,0,0,0,6.7044,7,49,1,0,179,17,1,30,4.8045e+05,1,0,0,0,0,0,1,816,0,41,1,1
1,1,123,12,14,1,0,0,0,0,0,0,0,6.4378,2,4,1,0,181,18,1,26,3.8017e+05,1,0,0,0,0,0,1,625,0,41,6,1
1,1,128,16,16,1,0,0,0,0,0,0,0,6.6451,8,64,1,0,182,18,1,32,3.6747e+05,1,0,0,0,0,0,0,769,0,35,6,1
1,1,133,17,16,1,0,0,0,0,0,0,0,6.2146,4,16,1,0,183,17,1,27,3.8017e+05,1,0,0,0,0,0,1,500,1,38,6,1
1,1,114,8,12,1,0,0,0,0,0,0,0,6.4281,4,16,1,0,188,17,1,27,3.8017e+05,1,0,0,0,0,0,0,619,1,32,1,1
1,1,130,12,10,1,0,0,0,0,0,0,0,6.6451,4,16,1,0,194,18,0,28,3.8017e+05,1,0,0,0,0,0,1,769,0,36,1,1
0,1,97,12,10,1,0,0,0,0,0,0,0,6.2383,8,64,1,0,195,12,0,26,3.8017e+05,1,0,0,0,0,0,1,512,0,33,1,1
1,1,132,13,12,1,0,0,0,0,0,0,0,6.4378,7,49,1,0,196,18,0,31,4.9664e+05,1,0,0,0,0,0,1,625,0,46,1,1
1,1,98,12,12,1,0,0,0,0,0,0,0,7.013,11,121,1,0,197,14,0,31,4.9664e+05,1,0,0,0,0,0,1,1111,0,41,1,1
1,1,108,12,12,1,0,0,0,0,0,0,0,6.5806,9,81,1,0,198,13,0,28,3.8017e+05,1,0,0,0,0,0,1,721,0,41,1,1
1,1,107,12,13,1,0,0,0,0,0,0,0,7.051,12,144,1,0,199,14,0,32,3.6747e+05,1,0,0,0,0,0,1,1154,0,44,1,1
1,1,129,18,18,1,0,0,0,0,0,0,0,6.7178,10,100,0,0,201,18,0,34,3.6747e+05,1,0,0,0,0,0,1,827,0,40,6,1
1,1,132,17,14,1,0,0,0,0,0,0,0,6.981,5,25,1,0,205,17,0,28,3.8017e+05,1,0,0,0,0,0,0,1076,0,42,1,1
1,1,132,9,8,1,0,0,0,0,0,0,0,6.525,5,25,1,0,214,18,0,29,4.9664e+05,1,0,0,0,0,0,0,682,0,NaN,1,1
1,1,106,15,12,1,0,0,0,0,0,0,0,6.4378,8,64,1,0,218,13,0,27,3.8017e+05,1,0,0,0,0,0,1,625,0,35,1,0
1,1,123,12,12,1,0,0,0,0,0,0,0,6.9127,8,64,1,0,222,18,0,32,3.5549e+05,1,0,0,0,0,0,1,1005,0,46,1,1
0,1,109,11,9,1,0,0,0,0,0,0,0,6.5862,7,49,1,0,225,11,0,24,3.5752e+05,1,0,0,0,0,0,1,725,0,24,1,1
1,1,103,11,8,1,0,0,0,0,0,0,0,6.6201,6,36,1,0,226,15,0,27,3.6777e+05,1,0,0,0,0,0,1,750,0,35,1,1
1,1,122,12,8,1,0,0,0,0,0,0,0,6.8794,6,36,1,0,229,17,0,29,4.9664e+05,1,0,0,0,0,0,1,972,0,47,1,1
0,1,109,12,12,1,0,0,0,0,0,0,0,6.157,8,64,0,0,232,12,0,26,3.8017e+05,0,0,1,0,0,0,1,472,0,36,1,1
0,1,102,12,12,1,0,0,0,0,0,0,0,5.7838,6,36,1,0,233,12,0,24,3.6957e+05,0,0,1,0,0,0,1,325,0,35,6,1
1,1,100,10,9,1,0,0,0,0,0,0,0,6.4378,15,225,1,0,237,13,0,34,3.6747e+05,1,0,0,0,0,0,1,625,0,40,1,1
0,1,93,10,8,1,0,0,0,0,0,0,0,5.8201,8,64,1,0,239,12,0,26,3.8017e+05,1,0,0,0,0,0,1,337,0,29,1,1
1,1,115,5,5,1,0,0,0,0,0,0,0,6.1759,5,25,1,0,240,16,0,27,3.8017e+05,1,0,0,0,0,0,1,481,0,37,1,1
1,1,125,14,15,1,0,0,0,0,0,0,0,6.869,6,36,1,0,244,18,0,30,5.3383e+05,1,0,0,0,0,0,1,962,0,50,1,1
1,1,106,12,13,1,0,0,0,0,0,0,0,6.4216,7,49,0,0,245,16,0,29,4.9664e+05,1,0,0,0,0,0,1,615,0,31,6,1
1,1,113,12,12,1,0,0,0,0,0,0,0,6.5539,8,64,1,0,247,14,0,28,3.8017e+05,1,0,0,0,0,0,1,702,0,43,1,1
0,1,116,10,10,1,0,0,0,0,0,0,0,6.7056,9,81,1,0,252,12,0,27,3.8017e+05,1,0,0,0,0,0,1,817,0,43,1,1
1,1,105,12,12,1,0,0,0,0,0,0,0,6.1442,3,9,1,0,254,17,0,26,7.6033e+05,1,0,0,0,0,0,1,466,0,34,1,1
1,1,112,12,12,1,0,0,0,0,0,0,0,6.6758,9,81,1,1,256,16,0,31,9.9327e+05,1,0,0,0,0,0,0,793,1,38,1,0
1,1,113,12,12,1,0,0,0,0,0,0,0,6.4536,8,64,1,0,257,14,0,28,7.6033e+05,1,0,0,0,0,0,1,635,0,32,1,1
1,1,94,12,12,1,0,0,0,0,0,0,0,6.5582,7,49,1,0,260,16,0,29,4.9664e+05,1,0,0,0,0,0,1,705,0,37,1,1
1,1,103,9,12,1,0,0,0,0,0,0,0,6.4536,8,64,1,0,261,14,0,28,3.8017e+05,1,0,0,0,0,0,1,635,0,40,1,1
1,1,109,12,10,1,0,0,0,0,0,0,0,6.4216,15,225,1,0,264,13,0,34,3.6747e+05,1,0,0,0,0,0,1,615,0,47,1,1
1,1,130,10,15,1,0,0,0,0,0,0,0,6.1356,4,16,1,0,265,16,0,26,3.8017e+05,1,0,0,0,0,0,1,462,0,34,6,1
0,1,105,12,12,1,0,0,0,0,0,0,0,6.7627,16,256,1,0,266,12,0,34,4.083e+05,1,0,0,0,0,0,1,865,0,45,1,1
1,1,134,12,12,1,0,0,0,0,0,0,0,6.6026,9,81,1,1,267,18,0,33,3.6747e+05,1,0,0,0,0,0,0,737,0,46,1,1
1,1,104,12,11,1,0,0,0,0,0,0,0,6.4831,4,16,1,0,272,16,0,26,3.8017e+05,1,0,0,0,0,0,1,654,0,36,1,0
1,1,115,10,8,1,0,0,0,0,0,0,0,6.3578,8,64,1,0,275,16,0,30,4.9664e+05,1,0,0,0,0,0,1,577,0,37,4,1
1,1,117,8,8,1,0,0,0,0,0,0,0,6.3869,7,49,0,0,280,18,0,31,4.9664e+05,1,0,0,0,0,0,1,594,0,33,1,1
1,1,114,8,12,1,0,0,0,0,0,0,0,5.7838,3,9,1,0,282,17,0,26,3.8017e+05,1,0,0,0,0,0,1,325,0,29,1,1
1,1,118,8,12,1,0,0,0,0,0,0,0,5.9532,2,4,0,0,283,16,0,24,3.6957e+05,1,0,0,0,0,0,1,385,1,37,6,1
1,1,107,12,12,1,0,0,0,0,0,0,0,6.9078,1,1,1,0,284,18,0,25,3.6957e+05,1,0,0,0,0,0,1,1000,0,32,1,1
1,1,120,11,8,1,0,0,0,0,0,0,0,6.142,4,16,1,0,285,18,0,28,3.6777e+05,1,0,0,0,0,0,1,465,0,49,6,1
1,1,131,18,16,1,0,0,0,0,0,0,0,6.0868,6,36,1,0,286,16,0,28,3.6777e+05,1,0,0,0,0,0,0,440,0,43,6,1
1,1,124,17,16,1,0,0,0,0,0,0,0,6.4378,5,25,1,0,287,16,0,27,3.6777e+05,1,0,0,0,0,0,0,625,0,40,6,1
1,1,121,12,11,1,0,0,0,0,0,0,0,5.6525,4,16,1,0,288,17,0,27,92929,1,0,0,0,0,0,1,285,0,36,1,1
1,1,110,12,10,1,0,0,0,0,0,0,0,6.477,7,49,1,0,290,14,0,27,92929,1,0,0,0,0,0,1,650,0,35,1,1
1,1,103,12,10,1,0,0,0,0,0,0,0,6.6946,6,36,1,0,291,13,0,25,90339,1,0,0,0,0,0,1,808,0,34,1,1
1,1,115,12,14,1,0,0,0,0,0,0,0,6.7226,4,16,1,0,293,16,0,26,3.6777e+05,1,0,0,0,0,0,1,831,0,45,1,1
0,1,96,6,8,1,0,0,0,0,0,0,0,6.2146,13,169,1,0,295,12,0,31,4.8045e+05,1,0,0,0,0,0,1,500,0,33,1,1
1,1,123,12,12,1,0,0,0,0,0,0,0,6.541,9,81,1,0,297,17,0,32,3.5549e+05,1,0,0,0,0,0,1,693,0,48,1,0
0,1,101,10,12,1,0,0,0,0,0,0,0,7.0031,9,81,1,0,298,12,0,27,3.6777e+05,1,0,0,0,0,0,1,1100,0,37,1,1
0,1,98,12,8,1,0,0,0,0,0,0,0,6.6373,7,49,1,0,300,12,0,25,3.5752e+05,1,0,0,0,0,0,1,763,0,34,1,1
1,1,108,8,7,0,0,0,0,0,0,0,0,5.8081,3,9,1,0,304,16,1,25,3.6957e+05,1,0,0,1,0,0,1,333,0,31,6,1
1,1,138,12,16,0,0,0,0,0,0,0,0,6.0137,6,36,1,0,306,18,1,30,5.5182e+05,1,0,0,1,0,0,1,409,0,39,1,1
0,1,96,12,8,0,0,0,0,0,0,0,0,6.789,13,169,1,0,308,12,1,31,4.9664e+05,1,0,0,1,0,0,1,888,0,34,1,1
1,1,133,16,16,0,0,0,0,0,0,0,0,5.5215,9,81,1,1,313,18,1,33,3.6747e+05,1,0,0,1,0,0,1,250,0,44,6,1
0,1,84,9,11,0,0,0,0,0,0,0,0,6.4378,10,100,1,0,314,11,1,27,3.8017e+05,1,0,0,1,0,0,1,625,0,32,6,1
1,1,98,12,8,0,0,0,0,0,0,0,0,6.3561,9,81,1,0,316,13,1,28,3.8017e+05,1,0,0,1,0,0,1,576,0,51,1,1
0,1,105,9,11,0,0,0,0,0,0,0,0,6.5511,13,169,1,0,318,12,1,31,4.9664e+05,1,0,0,1,0,0,1,700,0,NaN,1,1
0,1,93,9,11,0,0,0,0,0,0,0,0,6.1092,6,36,1,0,320,12,1,24,3.6957e+05,1,0,0,1,0,0,1,450,0,20,6,1
1,1,146,12,12,0,0,0,0,0,0,0,0,5.5215,3,9,1,0,324,16,1,25,3.6957e+05,1,0,0,1,0,0,1,250,0,45,6,1
0,1,82,12,9,0,0,0,0,0,0,0,0,5.9269,11,121,1,0,326,12,1,29,4.9664e+05,1,0,0,1,0,0,1,375,0,32,1,1
1,1,128,14,12,0,0,0,0,0,0,0,0,5.6664,3,9,0,0,335,16,1,25,3.6957e+05,1,0,0,1,0,0,1,289,1,31,6,1
1,1,114,12,16,0,0,0,0,0,0,0,0,6.5876,8,64,1,0,339,18,1,32,3.6747e+05,1,0,0,1,0,0,1,726,0,46,1,1
1,1,117,12,18,0,0,0,0,0,0,0,0,7.1428,5,25,1,0,340,18,1,29,4.8045e+05,1,0,0,1,0,0,1,1265,0,48,1,1
0,1,91,11,10,0,0,0,0,0,0,0,0,6.3008,10,100,1,0,345,12,0,28,3.8017e+05,1,0,0,1,0,0,1,545,0,35,6,0
1,1,107,8,12,0,0,0,0,0,0,0,0,5.6276,9,81,1,0,346,13,0,28,3.8017e+05,1,0,0,1,0,0,1,278,1,32,1,1
1,1,114,12,16,0,0,0,0,0,0,0,0,7.2738,10,100,1,0,348,18,0,34,3.6747e+05,1,0,0,1,0,0,1,1442,0,55,1,1
1,1,126,12,16,0,0,0,0,0,0,0,0,6.9027,5,25,1,0,349,16,0,27,3.8017e+05,1,0,0,1,0,0,1,995,0,40,1,1
0,1,82,11,11,0,0,0,0,0,0,0,0,6.5511,11,121,1,0,350,12,0,29,4.9664e+05,1,0,0,1,0,0,1,700,0,45,1,1
1,1,119,12,9,0,0,0,0,0,0,0,0,6.3578,6,36,1,0,352,16,0,28,3.8017e+05,1,0,0,1,0,0,1,577,0,45,1,1
1,1,104,12,6,0,0,0,0,0,0,0,0,6.7546,9,81,1,0,353,16,0,31,4.9664e+05,1,0,0,1,0,0,1,858,0,37,1,1
1,1,83,8,13,0,0,0,0,0,0,0,0,6.4505,14,196,1,0,358,13,1,33,3.6747e+05,1,0,0,1,0,0,1,633,1,45,1,1
0,1,97,12,12,0,0,0,0,0,0,0,0,6.5352,14,196,1,0,359,12,1,32,3.6747e+05,1,0,0,1,0,0,1,689,0,45,1,1
1,1,119,8,8,0,0,0,0,0,0,0,0,6.6451,10,100,1,0,360,14,1,30,4.9664e+05,1,0,0,1,0,0,1,769,0,43,1,1
1,1,105,14,12,0,0,0,0,0,0,0,0,5.9532,6,36,1,0,363,15,1,27,3.6777e+05,1,0,0,1,0,0,1,385,0,27,6,1
0,1,114,12,10,0,0,0,0,0,0,0,0,6.4216,9,81,1,0,366,12,1,27,3.8017e+05,1,0,0,1,0,0,1,615,0,41,1,1
0,1,96,8,8,0,0,0,0,0,0,0,0,6.6846,16,256,1,0,370,11,1,33,3.6747e+05,1,0,0,1,0,0,1,800,0,48,1,1
1,1,117,16,12,0,0,0,0,0,0,0,0,6.9334,6,36,1,0,374,18,1,30,4.9664e+05,1,0,0,1,0,0,1,1026,0,48,5,1
1,1,113,12,16,0,0,0,0,0,0,0,0,6.6451,4,16,1,0,375,15,1,25,3.5752e+05,1,0,0,1,0,0,1,769,0,30,6,1
0,1,106,14,10,0,0,0,0,0,0,0,0,5.6699,16,256,1,1,377,10,1,32,4.083e+05,1,0,0,1,0,0,1,290,0,38,1,1
0,1,104,12,8,0,0,0,0,0,0,0,0,6.1633,8,64,1,0,381,12,1,26,3.8017e+05,1,0,0,1,0,0,1,475,0,30,1,1
0,1,102,12,12,0,0,0,0,0,0,0,0,6.1092,8,64,1,0,382,12,1,26,3.8017e+05,1,0,0,1,0,0,1,450,0,36,1,1
1,1,122,16,16,0,0,0,0,0,0,0,0,5.7038,7,49,0,0,385,13,1,26,3.8017e+05,1,0,0,1,0,0,1,300,0,36,6,1
0,1,96,12,13,0,0,0,0,0,0,0,0,5.9532,12,144,1,0,387,12,1,30,4.9664e+05,1,0,0,1,0,0,1,385,0,38,1,1
1,1,95,16,16,0,0,0,0,0,0,0,0,7.1562,11,121,1,0,388,15,1,32,3.5549e+05,1,0,0,1,0,0,1,1282,0,51,1,1
1,1,117,12,12,0,0,0,0,0,0,0,0,6.3767,3,9,1,0,390,16,1,25,3.5752e+05,1,0,0,1,0,0,1,588,0,29,6,1
0,1,105,16,17,0,0,0,0,0,0,0,0,6.3969,9,81,1,0,391,12,1,27,4.0864e+05,1,0,0,1,0,0,1,600,0,24,6,1
1,1,139,16,13,1,0,0,0,0,0,0,0,6.1463,2,4,1,1,397,18,0,26,3.8017e+05,1,0,0,0,0,0,1,467,1,43,6,1
1,1,91,12,14,1,0,0,0,0,0,0,0,6.8341,6,36,1,0,398,17,0,29,4.9664e+05,1,0,0,0,0,0,1,929,0,41,1,1
1,1,96,12,14,1,0,0,0,0,0,0,0,6.3208,5,25,1,0,399,16,0,27,3.8017e+05,1,0,0,0,0,0,1,556,0,37,1,1
1,1,114,12,14,1,0,0,0,0,0,0,0,6.0822,5,25,1,0,400,13,0,24,3.6957e+05,1,0,0,0,0,0,1,438,0,32,6,0
1,1,125,16,18,1,0,0,0,0,0,0,0,6.1549,3,9,1,0,411,18,0,27,4.2231e+05,1,0,0,0,0,0,1,471,0,41,1,1
1,1,124,16,18,1,0,0,0,0,0,0,0,5.3083,3,9,1,0,412,17,0,26,4.2231e+05,1,0,0,0,0,0,1,202,1,38,6,1
1,1,113,17,15,1,0,0,0,0,0,0,0,5.8579,1,1,1,0,415,17,0,24,4.1054e+05,0,0,1,0,0,0,1,350,0,35,6,1
1,1,100,12,10,1,0,0,0,0,0,0,0,5.9269,4,16,0,0,416,14,0,24,4.1054e+05,1,0,0,0,0,0,1,375,0,40,6,1
1,1,97,9,12,1,0,0,0,0,0,0,0,6.1759,3,9,1,0,419,16,0,25,4.1054e+05,1,0,0,0,0,0,1,481,0,37,1,1
1,1,125,8,8,1,0,0,0,0,0,0,0,6.869,7,49,1,0,420,18,0,31,5.5169e+05,1,0,0,0,0,0,1,962,0,44,6,1
1,1,106,12,12,1,0,0,0,0,0,0,0,6.0474,6,36,1,0,421,15,0,27,4.2231e+05,0,0,1,0,0,0,1,423,0,42,6,1
1,1,101,12,11,1,0,0,0,0,0,0,0,6.2146,6,36,1,0,423,15,0,27,4.2231e+05,1,0,0,0,0,0,1,500,0,28,6,1
0,1,91,9,10,1,0,0,0,0,0,0,0,6.3544,14,196,1,0,427,12,0,32,3.4572e+05,1,0,0,0,0,0,0,575,0,39,1,1
0,1,86,8,10,1,0,0,0,0,0,0,0,6.3578,15,225,1,0,428,12,0,33,3.4572e+05,0,0,0,0,0,0,0,577,0,28,1,1
0,1,110,9,8,1,0,0,0,0,0,0,0,5.7366,13,169,1,0,429,12,0,31,4.7582e+05,1,0,0,0,0,0,1,310,0,32,1,1
0,1,85,9,12,0,0,0,0,0,0,0,0,6.3117,18,324,1,0,434,10,0,34,4.0821e+05,1,0,0,1,0,0,0,551,0,41,1,0
1,1,120,8,8,0,0,0,0,0,0,0,0,6.7811,7,49,1,0,435,17,0,30,5.5169e+05,1,0,0,1,0,0,1,881,0,36,1,1
1,1,121,12,12,0,0,0,0,0,0,0,0,6.5117,6,36,1,0,453,16,0,28,4.2231e+05,1,0,0,1,0,0,0,673,1,43,1,1
1,1,112,12,12,0,0,0,0,0,0,0,0,6.3578,5,25,1,1,454,16,0,27,4.2231e+05,1,0,0,1,0,0,0,577,0,41,6,1
0,1,100,11,7,0,0,0,0,0,0,0,0,6.6464,7,49,0,0,462,12,0,25,3.1867e+05,1,0,0,1,0,0,0,770,0,43,1,1
0,1,112,12,7,0,0,0,0,0,0,0,0,6.2146,8,64,1,0,464,12,0,26,3.2781e+05,1,0,0,1,0,0,0,500,0,37,1,0
1,1,108,12,14,0,0,0,0,0,0,0,0,5.9687,6,36,1,0,467,16,0,28,3.2781e+05,1,0,0,1,0,0,1,391,0,41,1,1
0,1,90,10,12,0,0,0,0,0,0,0,0,6.697,16,256,1,0,468,12,0,34,3.5207e+05,1,0,0,1,0,0,1,810,0,42,1,1
1,1,127,12,12,1,0,0,0,0,0,0,0,6.7616,2,4,1,0,474,17,1,25,1.0035e+05,1,0,0,0,0,0,0,864,0,40,6,1
0,1,113,12,12,1,0,0,0,0,0,0,0,6.2344,7,49,0,0,477,12,1,25,4.1054e+05,1,0,0,0,0,0,0,510,0,27,1,1
1,1,111,12,9,1,0,0,0,0,0,0,0,6.4216,15,225,1,0,479,13,1,34,3.1686e+05,1,0,0,0,0,0,1,615,0,51,4,1
